1NETVIEW|HD|RETAILSID|001|20200120021838|228399,,,,,,,,,,,,,,,,,
00|HSBA_MXS_VOBB-VOBB-KIN_V1003|U|OPTICAL|1|IN=KIN_V1003,,0.822,NPEZTKIN21,1,7/25.822,NB=NPEZTKIN21,1,1/2.3203,IBSE01.PUJ,1,13/0/0.3203,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1004|U|OPTICAL|1|IN=KIN_V1004,,0.822,NPEZTKIN21,1,7/27.822,NB=NPEZTKIN21,1,1/2.3245,IBSE01.PUJ,1,13/0/0.3245,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1004|U|OPTICAL|1|IN=KIN_V1004,,0.822,NPEZTKIN21,1,7/27.822,NB=NPEZTKIN21,1,1/2.3245,IBSE01.PUJ,1,13/0/0.3245,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1005|U|OPTICAL|1|IN=KIN_V1005,,0.822,NPEZTKIN21,1,7/29.822,NB=NPEZTKIN21,1,1/2.3237,IBSE01.PUJ,1,13/0/0.3237,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1005|U|OPTICAL|1|IN=KIN_V1005,,0.822,NPEZTKIN21,1,7/29.822,NB=NPEZTKIN21,1,1/2.3237,IBSE01.PUJ,1,13/0/0.3237,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1006|U|OPTICAL|1|IN=KIN_V1006,,0.822,NPEZTKIN21,1,7/1.822,NB=NPEZTKIN21,1,1/2.3219,IBSE01.PUJ,1,13/0/0.3219,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1006|U|OPTICAL|1|IN=KIN_V1006,,0.822,NPEZTKIN21,1,7/1.822,NB=NPEZTKIN21,1,1/2.3219,IBSE01.PUJ,1,13/0/0.3219,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1007|U|OPTICAL|1|IN=KIN_V1007,,0.822,NPEZTKIN21,1,7/18.822,NB=NPEZTKIN21,1,1/2.3211,IBSE01.PUJ,1,13/0/0.3211,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1007|U|OPTICAL|1|IN=KIN_V1007,,0.822,NPEZTKIN21,1,7/18.822,NB=NPEZTKIN21,1,1/2.3211,IBSE01.PUJ,1,13/0/0.3211,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1008|U|OPTICAL|1|IN=KIN_V1008,,0.822,NPEZTKIN21,1,7/2.822,NB=NPEZTKIN21,1,1/2.3212,IBSE01.PUJ,1,13/0/0.3212,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1008|U|OPTICAL|1|IN=KIN_V1008,,0.822,NPEZTKIN21,1,7/2.822,NB=NPEZTKIN21,1,1/2.3212,IBSE01.PUJ,1,13/0/0.3212,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1009|U|OPTICAL|1|IN=KIN_V1009,,0.822,NPEZTKIN21,1,8/35.822,NB=NPEZTKIN21,1,1/2.3217,IBSE01.PUJ,1,13/0/0.3217,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1009|U|OPTICAL|1|IN=KIN_V1009,,0.822,NPEZTKIN21,1,8/35.822,NB=NPEZTKIN21,1,1/2.3217,IBSE01.PUJ,1,13/0/0.3217,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1010|U|OPTICAL|1|IN=KIN_V1010,,0.822,NPEZTKIN21,1,8/37.822,NB=NPEZTKIN21,1,1/2.3229,IBSE01.PUJ,1,13/0/0.3229,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1010|U|OPTICAL|1|IN=KIN_V1010,,0.822,NPEZTKIN21,1,8/37.822,NB=NPEZTKIN21,1,1/2.3229,IBSE01.PUJ,1,13/0/0.3229,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1012|U|OPTICAL|1|IN=KIN_V1012,,0.822,NPEZTKIN21,1,8/41.822,NB=NPEZTKIN21,1,1/2.3216,IBSE01.PUJ,1,13/0/0.3216,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1012|U|OPTICAL|1|IN=KIN_V1012,,0.822,NPEZTKIN21,1,8/41.822,NB=NPEZTKIN21,1,1/2.3216,IBSE01.PUJ,1,13/0/0.3216,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.822,NPEZTKIN21,1,8/43.822,NB=NPEZTKIN21,1,1/2.3201,IBSE01.PUJ,1,13/0/0.3201,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.822,NPEZTKIN21,1,8/43.822,NB=NPEZTKIN21,1,1/2.3201,IBSE01.PUJ,1,13/0/0.3201,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.822,NPEZTKIN21,1,8/44.822,NB=NPEZTKIN21,1,1/2.3201,IBSE01.PUJ,1,13/0/0.3201,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1013|U|OPTICAL|1|IN=KIN_V1013,,0.822,NPEZTKIN21,1,8/44.822,NB=NPEZTKIN21,1,1/2.3201,IBSE01.PUJ,1,13/0/0.3201,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1014|U|OPTICAL|1|IN=KIN_V1014,,0.822,NPEZTKIN21,1,8/45.822,NB=NPEZTKIN21,1,1/2.3215,IBSE01.PUJ,1,13/0/0.3215,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1014|U|OPTICAL|1|IN=KIN_V1014,,0.822,NPEZTKIN21,1,8/45.822,NB=NPEZTKIN21,1,1/2.3215,IBSE01.PUJ,1,13/0/0.3215,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1015|U|OPTICAL|1|IN=KIN_V1015,1,1/9/4.822,NPEZTKIN21,1,7/33.822,NB=NPEZTKIN21,1,1/2.3243,IBSE01.PUJ,1,13/0/0.3243,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1015|U|OPTICAL|1|IN=KIN_V1015,1,1/9/4.822,NPEZTKIN21,1,7/33.822,NB=NPEZTKIN21,1,1/2.3243,IBSE01.PUJ,1,13/0/0.3243,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1018|U|OPTICAL|1|IN=KIN_V1018,,0.822,NPEZTKIN21,1,8/8.822,NB=NPEZTKIN21,1,1/2.3218,IBSE01.PUJ,1,13/0/0.3218,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1018|U|OPTICAL|1|IN=KIN_V1018,,0.822,NPEZTKIN21,1,8/8.822,NB=NPEZTKIN21,1,1/2.3218,IBSE01.PUJ,1,13/0/0.3218,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1019|U|OPTICAL|1|IN=KIN_V1019,,0.822,NPEZTKIN21,1,8/9.822,NB=NPEZTKIN21,1,1/2.3226,IBSE01.PUJ,1,13/0/0.3226,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1019|U|OPTICAL|1|IN=KIN_V1019,,0.822,NPEZTKIN21,1,8/9.822,NB=NPEZTKIN21,1,1/2.3226,IBSE01.PUJ,1,13/0/0.3226,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1020|U|OPTICAL|1|IN=KIN_V1020,,0.822,NPEZTKIN21,1,8/10.822,NB=NPEZTKIN21,1,1/2.3200,IBSE01.PUJ,1,13/0/0.3200,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1020|U|OPTICAL|1|IN=KIN_V1020,,0.822,NPEZTKIN21,1,8/10.822,NB=NPEZTKIN21,1,1/2.3200,IBSE01.PUJ,1,13/0/0.3200,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1021|U|OPTICAL|1|IN=KIN_V1021,,0.822,NPEZTKIN21,1,8/26.822,NB=NPEZTKIN21,1,1/2.3223,IBSE01.PUJ,1,13/0/0.3223,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1021|U|OPTICAL|1|IN=KIN_V1021,,0.822,NPEZTKIN21,1,8/26.822,NB=NPEZTKIN21,1,1/2.3223,IBSE01.PUJ,1,13/0/0.3223,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1022|U|OPTICAL|1|IN=KIN_V1022,,0.822,NPEZTKIN21,1,7/3.822,NB=NPEZTKIN21,1,1/2.3220,IBSE01.PUJ,1,13/0/0.3220,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1022|U|OPTICAL|1|IN=KIN_V1022,,0.822,NPEZTKIN21,1,7/3.822,NB=NPEZTKIN21,1,1/2.3220,IBSE01.PUJ,1,13/0/0.3220,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1023|U|OPTICAL|1|IN=KIN_V1023,,0.822,NPEZTKIN21,1,7/5.822,NB=NPEZTKIN21,1,1/2.3221,IBSE01.PUJ,1,13/0/0.3221,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1023|U|OPTICAL|1|IN=KIN_V1023,,0.822,NPEZTKIN21,1,7/5.822,NB=NPEZTKIN21,1,1/2.3221,IBSE01.PUJ,1,13/0/0.3221,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1025|U|OPTICAL|1|IN=KIN_V1025,,0.822,NPEZTKIN21,1,8/28.822,NB=NPEZTKIN21,1,1/2.3210,IBSE01.PUJ,1,13/0/0.3210,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1025|U|OPTICAL|1|IN=KIN_V1025,,0.822,NPEZTKIN21,1,8/28.822,NB=NPEZTKIN21,1,1/2.3210,IBSE01.PUJ,1,13/0/0.3210,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1026|U|OPTICAL|1|IN=KIN_V1026,,0.822,NPEZTKIN21,1,8/30.822,NB=NPEZTKIN21,1,1/2.3224,IBSE01.PUJ,1,13/0/0.3224,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1026|U|OPTICAL|1|IN=KIN_V1026,,0.822,NPEZTKIN21,1,8/30.822,NB=NPEZTKIN21,1,1/2.3224,IBSE01.PUJ,1,13/0/0.3224,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1027|U|OPTICAL|1|IN=KIN_V1027,1,1/9/4.822,NPEZTKIN21,1,8/32.822,NB=NPEZTKIN21,1,1/2.3231,IBSE01.PUJ,1,13/0/0.3231,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1027|U|OPTICAL|1|IN=KIN_V1027,1,1/9/4.822,NPEZTKIN21,1,8/32.822,NB=NPEZTKIN21,1,1/2.3231,IBSE01.PUJ,1,13/0/0.3231,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1034|U|OPTICAL|1|IN=KIN_V1034,1,1/9/4.822,NPEZTKIN21,1,7/12.822,NB=NPEZTKIN21,1,1/2.3239,IBSE01.PUJ,1,13/0/0.3239,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1034|U|OPTICAL|1|IN=KIN_V1034,1,1/9/4.822,NPEZTKIN21,1,7/12.822,NB=NPEZTKIN21,1,1/2.3239,IBSE01.PUJ,1,13/0/0.3239,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1035|U|OPTICAL|1|IN=KIN_V1035,,0.822,NPEZTKIN21,1,7/13.822,NB=NPEZTKIN21,1,1/2.3240,IBSE01.PUJ,1,13/0/0.3240,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1035|U|OPTICAL|1|IN=KIN_V1035,,0.822,NPEZTKIN21,1,7/13.822,NB=NPEZTKIN21,1,1/2.3240,IBSE01.PUJ,1,13/0/0.3240,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1036|U|OPTICAL|1|IN=KIN_V1036,,0.822,NPEZTKIN21,1,7/16.822,NB=NPEZTKIN21,1,1/2.3241,IBSE01.PUJ,1,13/0/0.3241,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1036|U|OPTICAL|1|IN=KIN_V1036,,0.822,NPEZTKIN21,1,7/16.822,NB=NPEZTKIN21,1,1/2.3241,IBSE01.PUJ,1,13/0/0.3241,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1037|U|OPTICAL|1|IN=KIN_V1037,,0.822,NPEZTKIN21,1,8/17.822,NB=NPEZTKIN21,1,1/2.3225,IBSE01.PUJ,1,13/0/0.3225,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1037|U|OPTICAL|1|IN=KIN_V1037,,0.822,NPEZTKIN21,1,8/17.822,NB=NPEZTKIN21,1,1/2.3225,IBSE01.PUJ,1,13/0/0.3225,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1038|U|OPTICAL|1|IN=KIN_V1038,,0.822,NPEZTKIN21,1,8/19.822,NB=NPEZTKIN21,1,1/2.3209,IBSE01.PUJ,1,13/0/0.3209,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1038|U|OPTICAL|1|IN=KIN_V1038,,0.822,NPEZTKIN21,1,8/19.822,NB=NPEZTKIN21,1,1/2.3209,IBSE01.PUJ,1,13/0/0.3209,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1039|U|OPTICAL|1|IN=KIN_V1039,,0.822,NPEZTKIN21,1,8/21.822,NB=NPEZTKIN21,1,1/2.3208,IBSE01.PUJ,1,13/0/0.3208,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1039|U|OPTICAL|1|IN=KIN_V1039,,0.822,NPEZTKIN21,1,8/21.822,NB=NPEZTKIN21,1,1/2.3208,IBSE01.PUJ,1,13/0/0.3208,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1040|U|OPTICAL|1|IN=KIN_V1040,,0.822,NPEZTKIN21,1,8/23.822,NB=NPEZTKIN21,1,1/2.3228,IBSE01.PUJ,1,13/0/0.3228,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1040|U|OPTICAL|1|IN=KIN_V1040,,0.822,NPEZTKIN21,1,8/23.822,NB=NPEZTKIN21,1,1/2.3228,IBSE01.PUJ,1,13/0/0.3228,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1041|U|OPTICAL|1|IN=KIN_V1041,,0.822,NPEZTKIN21,1,8/25.822,NB=NPEZTKIN21,1,1/2.3214,IBSE01.PUJ,1,13/0/0.3214,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1041|U|OPTICAL|1|IN=KIN_V1041,,0.822,NPEZTKIN21,1,8/25.822,NB=NPEZTKIN21,1,1/2.3214,IBSE01.PUJ,1,13/0/0.3214,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1045|U|OPTICAL|1|IN=KIN_V1045,1,1/9/4.822,NPEZTKIN21,1,7/17.822,NB=NPEZTKIN21,1,1/2.3246,IBSE01.PUJ,1,13/0/0.3246,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1045|U|OPTICAL|1|IN=KIN_V1045,1,1/9/4.822,NPEZTKIN21,1,7/17.822,NB=NPEZTKIN21,1,1/2.3246,IBSE01.PUJ,1,13/0/0.3246,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1046|U|OPTICAL|1|IN=KIN_V1046,,0.822,NPEZTKIN21,1,7/30.822,NB=NPEZTKIN21,1,1/2.3238,IBSE01.PUJ,1,13/0/0.3238,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1046|U|OPTICAL|1|IN=KIN_V1046,,0.822,NPEZTKIN21,1,7/30.822,NB=NPEZTKIN21,1,1/2.3238,IBSE01.PUJ,1,13/0/0.3238,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1055|U|OPTICAL|1|IN=KIN_V1055,,0.822,NPEZTKIN23,1,7/1.822,NB=NPEZTKIN23,1,1/2.3205,IBSE01.PUJ,1,14/0/3.3205,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1055|U|OPTICAL|1|IN=KIN_V1055,,0.822,NPEZTKIN23,1,7/1.822,NB=NPEZTKIN23,1,1/2.3205,IBSE01.PUJ,1,14/0/3.3205,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1056|U|OPTICAL|1|IN=KIN_V1056,,0.822,NPEZTKIN23,1,7/2.822,NB=NPEZTKIN23,1,1/2.3206,IBSE01.PUJ,1,14/0/3.3206,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1056|U|OPTICAL|1|IN=KIN_V1056,,0.822,NPEZTKIN23,1,7/2.822,NB=NPEZTKIN23,1,1/2.3206,IBSE01.PUJ,1,14/0/3.3206,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1057|U|OPTICAL|1|IN=KIN_V1057,,0.822,NPEZTKIN23,1,7/3.822,NB=NPEZTKIN23,1,1/2.3207,IBSE01.PUJ,1,14/0/3.3207,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1057|U|OPTICAL|1|IN=KIN_V1057,,0.822,NPEZTKIN23,1,7/3.822,NB=NPEZTKIN23,1,1/2.3207,IBSE01.PUJ,1,14/0/3.3207,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1058|U|OPTICAL|1|IN=KIN_V1058,,0.822,NPEZTKIN23,1,7/4.822,NB=NPEZTKIN23,1,1/2.3208,IBSE01.PUJ,1,14/0/3.3208,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1058|U|OPTICAL|1|IN=KIN_V1058,,0.822,NPEZTKIN23,1,7/4.822,NB=NPEZTKIN23,1,1/2.3208,IBSE01.PUJ,1,14/0/3.3208,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1060|U|OPTICAL|1|IN=KIN_V1060,,0.822,NPEZTKIN23,1,8/1.822,NB=NPEZTKIN23,1,1/2.3210,IBSE01.PUJ,1,14/0/3.3210,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1060|U|OPTICAL|1|IN=KIN_V1060,,0.822,NPEZTKIN23,1,8/1.822,NB=NPEZTKIN23,1,1/2.3210,IBSE01.PUJ,1,14/0/3.3210,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1061|U|OPTICAL|1|IN=KIN_V1061,,0.822,NPEZTKIN23,1,8/2.822,NB=NPEZTKIN23,1,1/2.3211,IBSE01.PUJ,1,14/0/3.3211,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1061|U|OPTICAL|1|IN=KIN_V1061,,0.822,NPEZTKIN23,1,8/2.822,NB=NPEZTKIN23,1,1/2.3211,IBSE01.PUJ,1,14/0/3.3211,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1062|U|OPTICAL|1|IN=KIN_V1062,,0.822,NPEZTKIN23,1,8/3.822,NB=NPEZTKIN23,1,1/2.3212,IBSE01.PUJ,1,14/0/3.3212,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1062|U|OPTICAL|1|IN=KIN_V1062,,0.822,NPEZTKIN23,1,8/3.822,NB=NPEZTKIN23,1,1/2.3212,IBSE01.PUJ,1,14/0/3.3212,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1063|U|OPTICAL|1|IN=KIN_V1063,,0.822,NPEZTKIN23,1,8/4.822,NB=NPEZTKIN23,1,1/2.3213,IBSE01.PUJ,1,14/0/3.3213,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1063|U|OPTICAL|1|IN=KIN_V1063,,0.822,NPEZTKIN23,1,8/4.822,NB=NPEZTKIN23,1,1/2.3213,IBSE01.PUJ,1,14/0/3.3213,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1065|U|OPTICAL|1|IN=KIN_V1065,1,1/9/4.822,NPEZTKIN23,1,8/15.822,NB=NPEZTKIN23,1,1/2.3214,IBSE01.PUJ,1,14/0/3.3214,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V1065|U|OPTICAL|1|IN=KIN_V1065,1,1/9/4.822,NPEZTKIN23,1,8/15.822,NB=NPEZTKIN23,1,1/2.3214,IBSE01.PUJ,1,14/0/3.3214,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V2051|U|OPTICAL|1|IN=KIN_V2051,1,1/8/1.822,NPEZTKIN21,1,7/36.822,NB=NPEZTKIN21,1,1/2.3251,IBSE01.PUJ,1,13/0/0.3251,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KIN_V2051|U|OPTICAL|1|IN=KIN_V2051,1,1/8/1.822,NPEZTKIN21,1,7/36.822,NB=NPEZTKIN21,1,1/2.3251,IBSE01.PUJ,1,13/0/0.3251,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KLIA_G001|U|OPTICAL|1|ON=KLIA_G001,,SMARTGROUP1.822,NPEZTKLIA21,1,SMARTGROUP1.822,NB=NPEZTKLIA21,1,1/2.3200,IBSE01.PUJ,1,13/0/1.3200,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KLIA_G001|U|OPTICAL|1|ON=KLIA_G001,,SMARTGROUP1.822,NPEZTKLIA21,1,SMARTGROUP1.822,NB=NPEZTKLIA21,1,1/2.3200,IBSE01.PUJ,1,13/0/1.3200,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXS_VOBB-VOBB-KLIA_V1001|U|OPTICAL|1|IN=KLIA_V1001,1,1/9/4.822,NPEZTKLIA21,1,8/5.822,NB=NPEZTKLIA21,1,1/2.3201,IBSE01.PUJ,1,13/0/1.3201,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
